sector1,sector2,sector3,sector4,sector5,sector6,sector7,sector8,sector9,sector10,sector11
1.17,2.09,1.29,35.0,0.10036144578313251,21.67,20.67,1.33,30.67,33.33,31.67
0.75,2.04,0.73,35.0,0.13855421686746988,28.33,20.83,2.33,33.67,38.0,38.33
1.47,2.33,0.62,33.34,0.13060240963855424,28.33,12.17,2.17,39.17,38.0,35.0
0.71,2.4,0.87,36.66,0.1585542168674699,35.0,12.5,1.83,37.5,40.33,31.67
0.0,2.36,0.42,38.33,0.16265060240963858,31.67,13.17,2.0,39.84,41.0,33.33
0.39,2.28,0.25,33.33,0.1606024096385542,31.67,13.33,2.17,41.83,38.33,40.0
0.8,1.67,1.22,26.67,0.12445783132530118,26.66,11.33,1.33,33.33,36.67,30.0
0.48,1.6,0.0,20.0,0.09036144578313253,26.67,18.0,1.17,37.83,29.5,23.33
0.4,1.38,0.0,13.33,0.05421686746987951,31.66,8.0,1.5,35.34,23.5,36.67
0.33,1.24,0.4,10.0,0.05626506024096385,23.33,6.0,1.0,41.67,22.0,38.33
0.52,1.22,0.67,8.33,0.020120481927710834,26.67,6.83,2.5,48.67,20.33,20.0
0.32,1.15,1.02,6.66,0.030120481927710843,23.33,13.0,1.0,40.83,17.5,28.33
0.33,1.1,0.25,8.33,0.0442168674698795,26.67,5.83,1.0,46.0,14.67,18.33
0.32,1.09,1.95,6.66,0.08831325301204819,30.0,5.83,1.83,45.0,14.33,20.0
0.35,1.35,2.05,11.67,0.06819277108433734,35.0,7.17,6.5,38.34,18.5,15.0
0.62,1.39,0.15,23.33,0.1104819277108434,31.67,12.17,4.0,26.0,25.67,21.67
1.1,1.9,1.62,36.66,0.0763855421686747,35.0,18.33,5.5,50.83,38.5,35.0
1.42,2.35,1.2,50.0,0.15457831325301202,31.67,24.17,2.83,38.84,47.33,43.33
0.99,2.76,1.08,55.0,0.2168674698795181,31.67,18.67,3.17,48.34,54.0,50.0
1.15,2.6,0.0,55.0,0.1807228915662651,33.34,20.0,4.17,46.66,49.83,50.0
0.6,2.7,0.55,48.34,0.12457831325301204,31.67,19.67,2.83,40.0,49.0,48.33
0.05,2.45,0.18,45.0,0.13855421686746988,25.0,18.17,2.5,35.0,47.83,46.67
0.0,2.46,0.0,41.67,0.17265060240963853,26.66,14.17,2.5,36.17,41.67,41.67
1.25,2.07,0.17,35.0,0.13855421686746988,21.67,13.5,2.0,29.84,39.33,45.0
0.95,2.21,0.86,33.34,0.09843373493975906,25.0,21.0,1.5,35.34,35.83,35.0
1.47,2.42,1.48,35.0,0.14867469879518075,28.33,20.67,2.83,36.0,38.67,36.67
0.26,2.41,0.14,41.67,0.17072289156626508,30.0,14.5,2.5,36.33,40.67,41.67
1.58,2.73,2.03,45.0,0.19072289156626504,31.67,14.33,2.67,64.5,42.67,41.67
0.26,2.46,2.39,43.34,0.17265060240963853,35.0,16.67,3.0,50.0,43.17,40.0
0.24,2.15,0.42,43.34,0.1807228915662651,40.0,15.0,2.5,38.0,46.0,45.0
1.37,1.97,2.0,31.66,0.1666265060240964,28.33,12.0,1.67,40.67,35.83,33.33
0.77,1.39,2.07,25.0,0.0983132530120482,30.0,18.33,1.5,50.33,26.83,28.33
0.27,1.13,1.69,20.0,0.05228915662650603,30.0,13.17,2.33,48.5,26.17,41.67
0.43,1.04,0.07,13.33,0.05216867469879517,21.67,10.33,1.17,56.5,22.83,36.67
0.33,0.99,0.0,13.33,0.026144578313252995,30.0,13.83,3.33,44.5,24.17,21.67
0.27,0.95,1.45,13.33,0.034096385542168664,30.0,13.17,2.17,42.84,21.5,30.0
0.2,0.95,2.4,18.33,0.030120481927710843,36.67,10.17,5.17,67.66,24.0,25.0
0.32,1.04,2.39,20.0,0.08433734939759037,36.67,9.83,4.17,76.16,30.5,21.67
0.53,1.28,2.81,38.33,0.13650602409638551,46.66,13.83,5.0,60.66,35.17,28.33
0.97,1.57,0.76,41.66,0.23084337349397593,60.0,24.83,5.0,72.34,46.0,43.33
0.0,1.8,1.3,66.67,0.23289156626506025,63.33,27.67,4.17,73.0,54.83,48.33
0.0,2.03,1.06,58.33,0.3313253012048193,55.0,28.67,4.17,58.66,56.33,65.0
0.24,2.1,1.23,58.33,0.3714457831325301,58.34,21.0,5.0,67.83,59.5,48.33
1.23,2.15,1.16,56.67,0.3113253012048193,50.0,20.83,5.67,46.66,51.67,51.67
1.23,2.11,1.2,45.0,0.24493975903614457,45.0,19.33,5.33,45.5,57.0,48.33
0.0,2.15,1.27,43.33,0.18867469879518073,40.0,18.67,2.83,41.0,51.0,51.67
1.33,2.11,0.8,41.67,0.24698795180722893,33.34,16.0,2.67,44.83,44.0,43.33
0.0,2.13,0.99,41.67,0.1927710843373494,31.67,17.5,2.67,43.84,41.83,41.67
1.3,1.97,0.34,36.66,0.16469879518072295,31.67,16.0,2.17,37.83,39.0,36.67
0.84,2.2,1.5,35.0,0.19674698795180723,36.67,23.33,3.5,38.0,49.83,46.67
0.98,2.35,1.35,36.66,0.23698795180722898,38.33,21.83,3.17,42.67,44.33,40.0
0.52,2.27,2.27,38.33,0.22698795180722892,36.67,14.5,3.33,40.83,44.17,36.67
0.0,2.52,1.12,41.67,0.21289156626506028,36.67,18.0,3.17,45.0,46.5,43.33
1.07,2.3,0.97,41.67,0.21891566265060247,36.66,16.83,3.33,60.66,45.0,45.0
1.08,1.81,1.1,30.0,0.17879518072289158,31.67,12.5,2.17,48.33,37.83,35.0
0.62,1.16,0.47,25.0,0.12445783132530118,26.67,19.0,1.83,39.0,29.17,28.33
0.67,0.94,0.47,21.67,0.07036144578313254,30.0,12.5,1.83,41.83,26.0,33.33
0.47,0.86,1.05,18.33,0.05024096385542169,23.33,9.5,1.83,45.67,19.17,30.0
0.5,0.82,0.82,13.33,0.04012048192771085,26.67,10.83,4.0,44.5,15.67,18.33
0.28,0.79,2.43,13.33,0.05831325301204819,26.67,10.67,3.0,42.83,18.33,20.0
0.3,0.79,1.1,18.33,0.05831325301204819,30.0,8.17,2.33,47.66,21.17,23.33
0.45,0.86,2.02,20.0,0.08843373493975902,33.33,9.17,5.0,49.84,25.17,21.67
0.53,1.06,3.02,36.67,0.16265060240963858,36.67,12.0,5.33,52.67,30.0,26.67
0.97,1.3,1.49,43.33,0.2187951807228916,43.34,22.5,5.5,53.17,52.33,33.33
1.08,1.5,2.03,55.0,0.28710843373493977,56.67,24.67,3.33,61.33,56.67,58.33
0.0,1.69,0.12,50.0,0.3172289156626506,63.33,20.0,4.67,55.5,57.83,55.0
0.0,1.74,1.76,51.66,0.355421686746988,58.33,20.33,3.33,44.0,57.0,53.33
0.0,1.79,2.4,43.33,0.2596385542168675,46.66,19.0,3.5,39.67,49.5,46.67
0.11,1.75,0.93,41.67,0.21481927710843374,40.0,18.83,6.5,35.67,46.83,40.0
1.53,1.79,0.7,41.67,0.1968674698795181,36.67,19.83,6.83,43.67,46.83,41.67
0.93,1.75,0.42,38.33,0.1987951807228916,33.34,16.33,2.83,43.5,45.33,55.0
1.23,1.77,0.68,36.66,0.22084337349397593,33.34,17.5,2.83,44.5,41.83,35.0
0.95,1.64,0.99,36.66,0.16469879518072295,30.0,15.67,2.67,35.17,38.67,36.67
0.87,1.82,1.28,35.0,0.2007228915662651,36.66,21.5,3.83,36.5,43.83,33.33
1.1,1.95,1.23,35.0,0.23891566265060243,35.0,20.67,2.83,43.67,42.83,36.67
0.74,1.88,2.95,36.66,0.24493975903614457,35.0,14.0,3.0,51.5,44.83,46.67
0.86,2.09,1.06,45.0,0.18674698795180728,38.33,18.17,3.5,50.0,48.17,41.67
1.05,1.91,1.33,41.67,0.23084337349397593,33.34,16.67,3.0,46.34,47.17,46.67
0.57,1.5,1.13,31.67,0.17867469879518072,28.33,12.83,2.0,44.33,37.33,33.33
0.7,1.03,0.86,25.0,0.13855421686746988,33.33,21.0,1.67,56.66,32.83,26.67
0.35,0.83,0.03,20.0,0.07024096385542168,31.66,13.5,2.67,52.67,23.17,36.67
0.33,0.77,1.24,15.0,0.05421686746987951,23.33,10.83,2.67,60.5,23.67,35.0
0.43,0.73,1.94,15.0,0.03421686746987952,28.34,15.17,4.83,44.83,25.5,23.33
0.33,0.7,3.22,16.66,0.028072289156626504,31.66,12.33,1.83,45.84,22.0,25.0
0.45,0.7,0.95,21.67,0.036144578313253004,35.0,10.83,4.17,55.16,22.83,20.0
0.43,0.77,2.3,21.67,0.08036144578313252,33.33,9.5,4.83,60.0,36.0,21.67
0.48,0.94,2.66,40.0,0.1666265060240964,46.66,13.83,5.0,56.5,33.83,26.67
0.88,1.16,1.48,46.67,0.26698795180722895,60.0,24.17,5.5,54.83,46.67,35.0
0.0,1.33,1.85,53.34,0.31530120481927715,61.66,29.83,7.0,63.17,54.67,43.33
0.0,1.5,1.25,53.33,0.32132530120481934,51.66,22.0,4.33,54.16,62.83,45.0
0.0,1.55,1.6,51.66,0.3413253012048193,53.33,20.0,4.0,54.83,63.5,58.33
0.0,1.59,1.25,43.33,0.26506024096385544,48.34,20.17,3.67,48.5,52.33,41.67
1.63,1.56,1.19,46.66,0.24096385542168675,36.67,19.5,3.33,45.16,47.67,40.0
1.62,1.59,1.57,41.67,0.22481927710843375,33.33,18.0,3.5,52.83,47.33,38.33
1.32,1.56,1.97,38.33,0.24493975903614457,31.67,18.83,2.5,41.83,46.83,43.33
0.58,1.57,1.17,35.0,0.1927710843373494,30.0,16.0,2.5,38.0,44.33,50.0
1.47,1.45,0.8,33.34,0.1606024096385542,31.67,14.33,2.33,36.34,42.17,40.0
0.0,1.62,1.13,35.0,0.1807228915662651,30.0,19.83,3.17,48.33,43.5,35.0
0.32,1.73,1.17,40.0,0.22698795180722892,38.33,21.17,1.67,47.84,47.17,38.33
0.85,1.67,1.59,40.0,0.2149397590361446,38.33,14.17,2.67,41.5,53.17,36.67
0.31,1.86,1.47,45.0,0.16469879518072295,35.0,17.67,2.67,54.34,47.33,43.33
1.55,1.7,0.91,41.67,0.1987951807228916,36.66,15.67,2.0,46.34,47.83,43.33
0.75,1.34,1.25,30.0,0.1846987951807229,31.67,12.0,1.33,41.5,39.83,36.67
0.9,1.11,0.93,28.33,0.15867469879518076,28.34,21.33,1.33,52.17,34.0,38.33
0.92,0.9,0.63,26.66,0.10240963855421688,31.66,15.5,1.33,57.67,30.17,45.0
0.43,0.83,1.61,16.67,0.06626506024096386,21.66,10.5,1.17,50.0,23.5,30.0
0.28,0.79,1.43,13.33,0.04626506024096384,25.0,14.33,3.17,45.34,20.83,20.0
0.32,0.76,3.06,13.33,0.05216867469879517,21.66,12.83,2.0,54.5,21.33,25.0
0.4,0.76,0.84,18.33,0.05216867469879517,23.33,9.83,1.83,53.0,21.83,18.33
0.37,0.83,2.27,20.0,0.08036144578313252,30.0,10.5,4.17,57.83,26.17,21.67
0.5,1.01,2.95,35.0,0.15469879518072288,38.34,13.17,4.0,64.84,33.5,30.0
1.33,1.24,0.82,46.67,0.2430120481927711,45.0,24.17,4.0,56.5,60.67,35.0
0.0,1.43,1.3,61.67,0.30722891566265065,55.0,27.33,2.67,56.17,56.33,56.67
0.0,1.61,0.0,51.66,0.33337349397590366,51.67,21.67,2.83,53.0,57.0,60.0
0.0,1.67,3.4,50.0,0.34734939759036143,50.0,20.5,2.33,57.16,57.83,51.67
0.83,1.71,3.27,46.67,0.2571084337349398,50.0,20.17,2.5,56.17,58.0,48.33
0.05,1.68,1.17,41.67,0.23891566265060243,41.66,19.17,3.67,49.0,50.5,41.67
1.17,1.71,3.1,40.0,0.1807228915662651,36.66,18.17,2.33,43.0,49.0,51.67
1.23,1.68,1.06,40.0,0.19469879518072292,38.33,15.83,2.5,41.17,47.17,43.33
1.1,1.69,1.13,35.0,0.21289156626506028,28.33,16.0,2.17,38.0,44.0,38.33
1.08,1.56,0.3,31.67,0.1485542168674699,28.33,14.5,1.83,36.17,38.67,35.0
0.0,1.74,0.7,35.0,0.20084337349397596,33.34,21.0,2.0,40.5,47.83,41.67
1.45,1.86,0.72,38.33,0.22289156626506024,36.67,20.0,2.0,47.17,47.0,45.0
0.0,1.8,1.7,38.33,0.20084337349397596,38.33,14.33,1.83,35.67,46.17,36.67
0.02,2.0,1.11,43.33,0.18674698795180728,40.0,17.33,2.5,48.84,47.5,41.67
1.88,1.83,1.05,40.0,0.1927710843373494,38.33,15.67,2.0,50.5,46.0,46.67
1.3,1.44,0.92,31.67,0.19072289156626504,30.0,11.67,1.67,47.34,36.5,33.33
0.43,1.33,0.85,23.33,0.12240963855421687,28.34,19.33,2.0,39.5,30.5,25.0
0.63,1.08,0.8,20.0,0.06024096385542167,30.0,13.67,2.17,32.17,25.33,38.33
0.43,1.0,1.4,13.33,0.05421686746987951,18.33,11.17,2.33,39.0,24.33,38.33
0.27,0.94,1.8,11.66,0.04614457831325301,26.67,16.0,4.33,51.0,24.33,23.33
0.35,0.91,3.62,11.66,0.03216867469879518,28.34,13.0,2.33,49.5,22.67,25.0
0.37,0.91,1.15,16.67,0.04012048192771085,38.34,10.5,3.5,55.17,23.0,21.67
0.38,1.0,2.52,18.33,0.09433734939759035,30.0,9.17,4.17,72.0,36.17,23.33
0.63,1.22,2.38,35.0,0.16674698795180726,41.67,14.33,4.33,67.0,36.83,28.33
1.05,1.5,1.4,41.66,0.2550602409638555,48.34,23.83,5.0,63.0,49.5,41.67
0.0,1.72,1.43,56.66,0.27710843373493976,55.0,28.17,3.67,72.5,60.67,51.67
0.07,1.94,0.49,51.66,0.417710843373494,53.33,27.67,3.33,56.66,59.0,53.33
0.0,2.01,1.75,51.67,0.355421686746988,55.0,22.0,3.17,68.5,56.67,63.33
1.47,2.06,1.42,51.67,0.3032530120481928,51.66,21.0,4.17,63.83,53.83,48.33
1.15,2.02,1.0,41.67,0.2610843373493976,43.34,20.0,2.67,53.5,53.67,45.0
0.42,2.06,1.06,43.33,0.1666265060240964,35.0,18.33,4.83,38.5,48.33,41.67
1.07,2.02,0.63,43.33,0.22686746987951806,33.34,16.33,2.17,42.5,46.83,51.67
1.72,2.03,0.55,41.67,0.1908433734939759,26.66,18.0,2.17,36.0,43.67,40.0
1.25,1.88,0.43,36.66,0.16265060240963858,28.33,15.0,2.0,35.83,39.0,36.67
1.22,2.1,1.09,36.66,0.21084337349397592,33.33,22.33,2.17,37.66,42.0,40.0
1.4,2.24,0.55,40.0,0.21084337349397592,36.67,20.5,1.83,50.84,49.83,36.67
1.42,2.17,0.87,38.33,0.19072289156626504,33.33,14.0,1.67,48.33,42.17,36.67
0.87,2.41,0.55,38.33,0.17674698795180727,38.33,15.83,2.67,56.17,44.17,40.0
1.07,2.2,0.71,38.33,0.1968674698795181,35.0,13.33,2.0,41.0,44.5,41.67
0.9,1.73,1.2,26.67,0.1606024096385542,28.33,11.67,1.5,46.84,41.83,36.67
0.5,1.58,0.77,23.33,0.10843373493975904,26.67,17.67,2.0,51.0,27.5,25.0
0.52,1.29,0.5,20.0,0.06421686746987952,26.67,8.5,1.17,52.5,25.83,38.33
0.57,1.12,0.97,13.33,0.05626506024096385,20.0,6.83,1.17,56.17,24.5,31.67
0.52,1.09,1.53,8.33,0.03216867469879518,26.67,7.33,1.67,45.67,20.67,21.67
0.27,0.99,3.02,6.66,0.024096385542168683,23.33,14.0,2.0,44.67,20.5,21.67
0.28,1.0,0.9,10.0,0.030120481927710843,25.0,5.67,1.0,63.34,22.5,15.0
0.35,1.07,1.93,10.0,0.05626506024096385,28.34,6.5,1.67,62.17,23.33,21.67
0.33,1.2,2.9,18.34,0.07228915662650602,30.0,7.67,4.17,42.5,23.67,21.67
0.95,1.39,1.26,28.33,0.07228915662650602,38.34,12.33,4.33,49.17,33.17,31.67
1.22,1.82,1.77,43.33,0.15060240963855426,41.67,18.67,3.0,45.0,45.0,38.33
0.0,2.33,1.15,55.0,0.2349397590361446,45.0,25.33,2.67,48.83,56.0,50.0
0.0,2.81,1.56,56.67,0.31530120481927715,41.67,18.83,2.5,44.83,58.0,53.33
0.09,2.8,1.29,51.67,0.25096385542168675,38.33,19.33,2.83,44.67,53.67,53.33
0.0,2.99,1.62,43.34,0.17265060240963853,31.67,19.17,2.5,38.83,50.67,43.33
0.37,2.82,0.8,46.66,0.1485542168674699,30.0,18.83,2.5,35.33,48.83,45.0
0.0,2.34,1.05,41.67,0.1606024096385542,28.33,14.67,2.0,39.16,45.33,43.33
1.22,2.54,0.62,36.66,0.1525301204819277,25.0,15.0,1.67,33.67,42.33,40.0
1.13,2.1,0.49,35.0,0.15265060240963857,21.67,20.67,1.5,28.33,44.17,35.0
1.23,2.05,2.19,38.33,0.1404819277108434,26.67,22.17,1.83,39.67,45.17,45.0
1.02,2.34,0.48,35.0,0.1746987951807229,31.67,12.83,1.67,35.66,47.33,38.33
0.97,2.41,0.37,36.66,0.1645783132530121,28.33,13.33,2.17,34.0,43.5,38.33
0.73,2.37,0.57,38.33,0.16867469879518077,28.33,13.5,2.83,40.67,39.83,36.67
0.98,2.29,0.0,33.33,0.13662650602409637,35.0,12.67,2.17,37.34,38.83,36.67
0.58,1.68,0.0,26.67,0.1425301204819277,23.34,10.17,1.17,33.83,33.0,30.0
0.68,1.6,0.62,21.66,0.09036144578313253,25.0,17.33,2.0,31.67,27.83,30.0
0.45,1.37,0.64,15.0,0.06421686746987952,28.34,7.83,1.33,33.0,24.5,30.0
0.48,1.24,1.87,8.33,0.07228915662650602,20.0,6.0,1.0,27.17,24.33,35.0
0.43,1.22,1.33,8.33,0.03807228915662651,25.0,6.5,2.5,31.33,20.83,16.67
0.27,1.15,3.03,6.66,0.03819277108433734,25.0,12.5,1.0,36.17,19.17,18.33
0.3,1.1,0.72,10.0,0.05228915662650603,23.33,5.67,1.0,24.66,25.33,11.67
0.33,1.09,1.63,8.33,0.09228915662650604,30.0,6.0,1.83,40.0,15.83,11.67
0.52,1.35,2.45,11.67,0.07036144578313254,28.34,6.67,3.67,32.84,18.0,13.33
0.87,1.39,0.8,23.33,0.08638554216867471,25.0,10.83,5.0,29.16,28.0,20.0
1.08,1.9,1.2,36.66,0.11843373493975902,33.34,16.83,2.0,31.84,39.17,33.33
0.0,2.35,0.78,43.33,0.1585542168674699,31.67,24.0,2.67,34.5,46.83,43.33
0.0,2.76,0.76,51.67,0.29120481927710845,33.34,19.5,2.5,53.5,56.33,51.67
0.16,2.59,1.2,50.0,0.22686746987951806,35.0,20.17,2.83,55.16,55.0,51.67
0.17,2.7,0.64,48.33,0.1887951807228916,31.67,19.33,2.67,48.0,54.0,48.33
0.0,2.45,0.6,48.33,0.14265060240963856,28.33,19.0,2.33,45.0,51.17,45.0
0.0,2.45,0.41,45.0,0.2007228915662651,26.66,15.17,2.17,36.83,45.17,43.33
1.12,2.07,0.25,40.0,0.1585542168674699,26.66,10.17,2.0,31.5,47.83,41.67
0.88,2.21,0.92,35.0,0.12650602409638556,23.34,8.83,2.67,33.5,47.33,36.67
1.88,2.42,0.9,35.0,0.15060240963855426,26.66,10.0,2.83,31.5,45.5,38.33
0.29,2.41,0.7,40.0,0.1987951807228916,30.0,10.17,2.5,37.34,45.83,40.0
1.42,2.72,0.62,38.33,0.21289156626506028,33.34,9.33,2.67,62.83,45.83,38.33
1.42,2.45,0.63,45.0,0.20084337349397596,36.67,12.0,3.33,51.0,48.33,41.67
0.91,2.15,0.68,40.0,0.2168674698795181,35.0,13.33,2.33,42.16,47.5,46.67
0.75,1.97,1.4,30.0,0.1846987951807229,26.66,8.17,2.0,49.16,35.5,35.0
0.75,1.38,1.83,23.33,0.12650602409638556,28.34,7.5,2.17,47.5,28.83,26.67
0.37,1.12,0.72,16.67,0.08036144578313252,25.0,11.17,2.17,53.33,25.33,33.33
0.38,1.04,1.03,10.0,0.05626506024096385,18.33,8.83,2.17,64.0,24.5,31.67
0.3,0.98,1.6,11.66,0.04614457831325301,26.67,13.5,4.33,46.84,26.33,20.0
0.27,0.95,3.93,11.66,0.0442168674698795,28.34,10.83,2.17,49.83,24.17,20.0
0.27,0.95,1.58,18.34,0.04409638554216867,31.66,8.0,3.5,64.33,26.83,15.0
0.3,1.04,3.42,21.67,0.09638554216867469,26.67,9.67,6.5,74.34,27.0,16.67
0.52,1.27,3.1,41.67,0.1746987951807229,43.33,17.83,8.33,61.17,37.67,28.33
1.05,1.56,1.05,45.0,0.38951807228915664,63.33,24.17,6.33,73.0,57.83,38.33
1.43,1.79,2.01,53.34,0.40759036144578314,61.66,28.17,3.33,67.5,55.5,40.0
1.12,2.02,1.12,50.0,0.28915662650602414,45.0,21.67,3.83,54.67,55.67,50.0
0.0,2.09,1.04,46.67,0.355421686746988,43.34,19.17,3.17,56.83,55.33,61.67
0.0,2.14,0.5,43.34,0.2991566265060241,38.33,19.17,3.33,61.33,51.83,40.0
0.0,2.1,1.08,40.0,0.3032530120481928,35.0,17.83,2.83,44.0,47.67,43.33
0.34,2.14,1.07,40.0,0.26506024096385544,35.0,18.33,2.5,50.34,51.0,40.0
0.03,2.1,0.7,41.67,0.27506024096385545,38.33,20.33,2.67,220.33,47.0,41.67
1.33,2.12,0.81,40.0,0.24698795180722893,33.34,17.33,2.67,43.15,45.83,48.33
1.15,1.96,0.77,35.0,0.1566265060240964,28.33,15.67,2.33,48.83,42.67,35.0
1.45,2.18,0.8,31.67,0.1987951807228916,30.0,21.5,2.33,122.0,41.0,38.33
1.02,2.33,0.29,35.0,0.2490361445783133,26.66,21.17,1.67,43.69,41.33,36.67
0.19,2.25,0.52,36.66,0.23084337349397593,28.33,14.33,2.33,41.72,43.5,36.67
0.0,2.51,0.0,43.34,0.23698795180722898,33.34,16.67,3.33,48.96,50.17,43.33
1.12,2.29,0.5,43.34,0.2530120481927711,33.34,15.83,2.83,149.84,51.5,46.67
1.07,1.8,0.58,30.0,0.18674698795180728,28.33,12.67,2.0,45.84,38.0,41.67
0.67,1.15,0.0,25.0,0.1525301204819277,25.0,18.5,2.33,42.67,30.17,26.67
0.65,0.93,0.08,20.0,0.08036144578313252,23.33,11.17,1.67,39.5,25.67,31.67
0.58,0.86,1.5,15.0,0.06421686746987952,18.33,9.33,1.5,39.5,19.33,28.33
0.28,0.82,0.8,13.33,0.04024096385542168,21.67,11.33,3.17,38.17,16.17,20.0
0.28,0.79,2.93,13.33,0.04216867469879519,21.67,10.17,2.33,38.0,29.17,16.67
0.35,0.79,0.78,18.33,0.05819277108433736,20.0,7.67,1.67,35.0,31.33,18.33
0.37,0.86,1.56,20.0,0.10036144578313251,23.33,8.83,2.5,37.83,26.83,23.33
0.62,1.05,2.85,40.0,0.1908433734939759,36.67,12.17,4.17,40.5,34.33,28.33
1.07,1.29,0.8,43.33,0.3353012048192771,50.0,22.83,5.67,50.83,48.0,38.33
0.0,1.49,2.15,50.0,0.3774698795180723,53.34,25.0,4.17,46.17,58.33,51.67
0.0,1.68,1.22,53.33,0.43373493975903615,50.0,23.33,4.17,55.5,62.0,50.0
1.02,1.73,1.14,50.0,0.4397590361445784,58.34,20.0,3.17,59.16,58.17,50.0
0.26,1.78,1.31,48.33,0.3533734939759036,46.67,19.5,3.67,51.66,57.0,51.67
0.09,1.74,0.89,43.34,0.345421686746988,38.33,17.67,4.17,49.33,54.67,45.0
0.77,1.78,0.0,43.33,0.24096385542168675,38.33,18.33,4.0,46.66,50.83,53.33
0.82,1.74,0.15,45.0,0.2931325301204819,38.33,18.83,2.83,41.66,51.83,51.67
1.12,1.76,0.33,41.67,0.2610843373493976,33.34,19.33,3.33,49.67,47.0,48.33
1.32,1.63,0.0,38.33,0.1927710843373494,31.67,17.0,3.17,40.83,46.0,41.67
0.0,1.81,0.0,36.66,0.22686746987951806,33.34,21.83,2.83,44.0,44.17,48.33
1.63,1.94,0.7,35.0,0.26096385542168676,31.67,20.67,2.17,44.0,55.67,41.67
1.12,1.87,1.93,36.66,0.2550602409638555,36.66,14.5,2.33,41.16,46.67,38.33
1.45,2.08,0.85,46.67,0.28710843373493977,36.66,19.17,2.83,57.67,54.67,46.67
0.0,1.9,0.24,43.34,0.28915662650602414,33.34,17.17,2.5,49.67,53.17,48.33
1.02,1.5,0.69,31.66,0.2249397590361446,26.66,12.5,1.83,41.5,38.33,40.0
0.77,1.03,0.9,23.33,0.1746987951807229,28.34,19.33,2.33,38.84,29.17,23.33
0.55,0.83,0.23,18.34,0.09445783132530121,25.0,12.5,2.17,35.5,25.17,28.33
0.4,0.77,1.07,15.0,0.06626506024096386,21.66,10.5,2.17,42.5,22.33,33.33
0.37,0.73,1.62,13.33,0.06024096385542167,26.67,16.0,4.17,41.17,25.17,18.33
0.88,0.7,2.55,15.0,0.0683132530120482,26.67,12.5,1.17,44.16,22.17,21.67
0.3,0.7,1.04,21.67,0.04614457831325301,30.0,10.33,3.67,45.33,24.83,20.0
0.37,0.77,3.01,21.67,0.08843373493975902,25.0,9.0,6.67,55.5,36.0,21.67
0.68,0.94,2.85,41.67,0.1987951807228916,41.66,15.17,8.67,50.5,41.17,28.33
0.55,1.16,0.61,45.0,0.3855421686746988,65.0,25.67,6.0,59.67,53.33,40.0
0.0,1.33,1.73,51.67,0.4659036144578314,61.67,28.67,6.17,54.5,59.83,46.67
0.0,1.5,1.29,55.0,0.526144578313253,56.67,21.5,4.5,53.0,60.0,50.0
0.0,1.55,1.49,53.33,0.4879518072289157,50.0,21.0,4.67,58.17,57.83,50.0
0.0,1.59,0.84,46.67,0.381566265060241,48.33,21.17,4.0,51.0,54.67,53.33
1.12,1.56,0.5,45.0,0.32734939759036147,40.0,18.5,4.17,54.5,52.17,40.0
1.19,1.59,1.1,43.34,0.25096385542168675,40.0,18.67,2.67,41.83,51.33,41.67
0.0,1.56,0.84,41.67,0.2971084337349397,36.66,18.5,2.5,42.5,52.67,46.67
0.0,1.57,1.25,40.0,0.273132530120482,36.66,23.5,2.67,44.83,48.0,55.0
1.12,1.45,1.0,36.66,0.23289156626506025,33.34,17.0,2.5,36.34,45.5,38.33
1.7,1.62,0.73,36.66,0.2349397590361446,31.67,23.0,2.33,40.17,46.33,38.33
0.05,1.73,0.0,35.0,0.27108433734939763,31.67,21.5,2.33,35.84,46.33,36.67
0.66,1.67,0.25,41.67,0.2810843373493976,33.34,15.5,2.83,45.0,47.5,40.0
1.08,1.86,0.0,43.34,0.26903614457831326,40.0,18.33,3.33,49.67,52.0,45.0
1.05,1.7,0.5,43.34,0.2991566265060241,41.67,16.33,2.83,44.33,54.0,48.33
1.3,1.34,0.24,35.0,0.2068674698795181,31.67,13.67,1.83,41.66,39.67,41.67
0.25,1.11,0.74,28.33,0.19674698795180723,33.33,21.33,2.83,41.67,36.67,35.0
0.75,0.9,0.29,25.0,0.11843373493975902,28.34,14.83,1.83,51.66,30.17,33.33
0.65,0.83,1.87,15.0,0.07831325301204818,21.67,11.33,1.33,53.5,26.83,26.67
0.57,0.79,1.77,13.33,0.05614457831325302,21.67,14.67,3.33,43.5,22.5,13.33
1.08,0.76,2.12,11.66,0.05024096385542169,23.33,12.67,2.17,37.83,22.17,18.33
0.47,0.76,0.72,20.0,0.04024096385542168,23.33,10.17,2.0,54.16,26.33,13.33
0.53,0.83,1.05,20.0,0.08831325301204819,25.0,10.17,6.83,66.0,27.5,18.33
0.68,1.02,1.94,36.67,0.1887951807228916,38.33,13.83,8.0,55.33,36.67,28.33
1.02,1.25,0.0,45.0,0.3855421686746988,51.67,25.5,4.67,52.33,49.17,33.33
1.59,1.44,0.93,55.0,0.3734939759036145,53.33,26.0,5.17,69.5,53.5,41.67
0.0,1.62,1.1,50.0,0.44578313253012053,55.0,21.0,4.0,51.33,57.0,46.67
0.0,1.68,1.33,50.0,0.4477108433734939,53.34,22.0,3.17,53.5,55.0,48.33
0.0,1.72,1.03,46.67,0.35132530120481925,48.33,20.33,3.83,54.6,56.67,60.0
